event_id,start_time,asset_name,timestamps (in ms),Vab,Vbc,Vca,Ia,Ib,Ic,asset_name,datetime
,,,0.078145348,-8928.114258,7847.617676,570.8967896,-529.8024292,313.2851257,-1882.973389,Site0006,10/18/2005 23:07:40.5540
,,,0.07827559,-9251.416992,7438.5,831.5236206,-542.0947876,283.9146423,-1819.309814,Site0006,10/18/2005 23:07:40.5540
,,,0.078405832,-9549.849609,6979.79248,1129.382813,-553.157959,253.3203888,-1750.749023,Site0006,10/18/2005 23:07:40.5540
,,,0.078536074,-9810.978516,6496.290039,1414.831177,-558.0749512,226.3974609,-1678.515381,Site0006,10/18/2005 23:07:40.5540
,,,0.078666317,-10072.10742,6025.185059,1700.279541,-561.7626343,199.4745178,-1602.608765,Site0006,10/18/2005 23:07:40.5540
,,,0.078796559,-10258.62793,5492.092285,1973.317139,-564.2211304,179.8941956,-1523.029175,Site0006,10/18/2005 23:07:40.5540
,,,0.078926801,-10445.14844,4971.397461,2246.354736,-567.9088745,162.7614136,-1444.674072,Site0006,10/18/2005 23:07:40.5540
,,,0.079057043,-10544.62598,4401.112305,2544.214111,-566.6796265,154.1950226,-1361.421631,Site0006,10/18/2005 23:07:40.5540
,,,0.079187286,-10606.79883,3806.032471,2854.483887,-567.9088745,148.0761719,-1279.393555,Site0006,10/18/2005 23:07:40.5540
,,,0.079317528,-10631.66895,3248.14502,3152.343262,-571.5965576,145.6286316,-1192.468262,Site0006,10/18/2005 23:07:40.5540
,,,0.07944777,-10619.2334,2715.05249,3412.969971,-575.2843018,146.8524017,-1104.318604,Site0006,10/18/2005 23:07:40.5540
,,,0.079578012,-10581.92969,2206.755127,3648.775146,-580.2012329,148.0761719,-1011.271851,Site0006,10/18/2005 23:07:40.5540
,,,0.079708255,-10519.75586,1760.444946,3847.3479,-586.3474731,152.9712524,-915.7764282,Site0006,10/18/2005 23:07:40.5540
,,,0.079838497,-10432.71289,1326.532471,4058.331543,-590.0351563,152.9712524,-816.6080933,Site0006,10/18/2005 23:07:40.5540
,,,0.079968739,-10345.66992,942.210022,4294.136719,-592.4936523,146.8524017,-710.0939941,Site0006,10/18/2005 23:07:40.5540
,,,0.080098981,-10221.32324,545.4899902,4492.709473,-592.4936523,132.16716,-598.6827393,Site0006,10/18/2005 23:07:40.5540
,,,0.080229224,-10109.41113,185.9624939,4678.871582,-591.2644043,113.8106155,-481.1499023,Site0006,10/18/2005 23:07:40.5540
,,,0.080359466,-9935.325195,-161.1674957,4865.033691,-586.3474731,86.88767242,-361.1685181,Site0006,10/18/2005 23:07:40.5540
,,,0.080489708,-9761.239258,-582.6824951,5038.784668,-577.7427979,55.06965256,-237.5142059,Site0006,10/18/2005 23:07:40.5540
,,,0.08061995,-9574.71875,-1028.992554,5212.536133,-564.2211304,19.58032036,-115.0842056,Site0006,10/18/2005 23:07:40.5540
,,,0.080750193,-9425.50293,-1487.699951,5373.876465,-549.4702759,-20.8040905,13.46730042,Site0006,10/18/2005 23:07:40.5540
,,,0.080880435,-9263.851563,-1946.407471,5510.39502,-529.8024292,-63.63603973,139.5702057,Site0006,10/18/2005 23:07:40.5540
,,,0.081010677,-9077.331055,-2429.909912,5609.681641,-506.4468689,-108.915535,270.5703125,Site0006,10/18/2005 23:07:40.5540
,,,0.081140919,-8865.941406,-2913.412598,5820.665039,-479.4035645,-152.9712524,396.6732178,Site0006,10/18/2005 23:07:40.5540
,,,0.081271162,-8555.073242,-3310.132568,5857.897461,-448.6725769,-199.4745178,522.776123,Site0006,10/18/2005 23:07:40.5540
,,,0.081401404,-8306.379883,-3830.827393,5969.594727,-416.7123413,-247.2015381,650.1033325,Site0006,10/18/2005 23:07:40.5540
,,,0.081531646,-7983.077637,-4351.522461,6068.881348,-383.5228577,-291.2572632,774.9819336,Site0006,10/18/2005 23:07:40.5540
,,,0.081661888,-7560.297852,-4773.037598,6155.756836,-354.0211182,-332.865448,898.6362305,Site0006,10/18/2005 23:07:40.5540
,,,0.081792131,-6950.99707,-5120.16748,6230.22168,-329.4363098,-372.0260925,1022.290527,Site0006,10/18/2005 23:07:40.5540
,,,0.081922373,-6167.611328,-5479.694824,6329.507813,-314.6854248,-407.5154114,1145.944824,Site0006,10/18/2005 23:07:40.5540
,,,0.082052615,-5334.486328,-5752.439941,6403.972656,-317.1438904,-443.0047607,1270.823486,Site0006,10/18/2005 23:07:40.5540
,,,0.082182857,-4476.492188,-6012.787598,6503.259277,-335.582489,-477.2702942,1399.374878,Site0006,10/18/2005 23:07:40.5540
,,,0.0823131,-3606.062988,-6260.737305,6540.491699,-367.5427551,-509.0883179,1527.926392,Site0006,10/18/2005 23:07:40.5540
,,,0.082443342,-2872.415771,-6521.084961,6577.724121,-415.4830933,-539.6825562,1656.477905,Site0006,10/18/2005 23:07:40.5540
,,,0.082573584,-2225.811279,-6855.817383,6515.669922,-472.0281372,-565.3817749,1782.580811,Site0006,10/18/2005 23:07:40.5540
,,,0.082703826,-1765.727417,-7264.935059,6453.616211,-527.3439331,-587.4096069,1902.562256,Site0006,10/18/2005 23:07:40.5540
,,,0.082834069,-1392.686401,-7748.4375,6317.097168,-581.430481,-604.5424194,2018.870728,Site0006,10/18/2005 23:07:40.5540
,,,0.082964311,-1119.123047,-8244.337891,6130.935059,-630.6000977,-616.7800903,2131.506348,Site0006,10/18/2005 23:07:40.5540
,,,0.083094553,-845.5595703,-8690.647461,5870.308594,-672.3942261,-622.8989258,2236.796143,Site0006,10/18/2005 23:07:40.5540
,,,0.083224795,-547.1268311,-9124.55957,5597.270996,-708.0422363,-622.8989258,2339.637451,Site0006,10/18/2005 23:07:40.5540
,,,0.083355037,-186.5205078,-9471.69043,5361.46582,-737.5439453,-619.2276611,2435.132813,Site0006,10/18/2005 23:07:40.5540
,,,0.08348528,223.8246002,-9756.833008,5162.892578,-763.3580322,-611.8850098,2528.179443,Site0006,10/18/2005 23:07:40.5540
,,,0.083615522,708.7778931,-9967.589844,5001.552246,-785.484314,-603.3186035,2616.329102,Site0006,10/18/2005 23:07:40.5540
,,,0.083745764,1143.992432,-10103.96289,4865.033691,-806.3814087,-597.1997681,2697.133057,Site0006,10/18/2005 23:07:40.5540
,,,0.083876006,1566.772217,-10190.74512,4765.74707,-821.1322632,-588.6333618,2769.366699,Site0006,10/18/2005 23:07:40.5540
,,,0.084006249,1927.37854,-10265.12988,4641.63916,-828.5076904,-583.7382813,2833.030273,Site0006,10/18/2005 23:07:40.5540
,,,0.084136491,2213.376709,-10327.11719,4443.066406,-824.8200073,-577.6194458,2882.002197,Site0006,10/18/2005 23:07:40.5540
,,,0.084266733,2424.766602,-10451.09277,4269.31543,-810.0690918,-576.3956909,2922.404053,Site0006,10/18/2005 23:07:40.5540
,,,0.084396975,2561.548096,-10513.08008,4033.51001,-780.5673828,-575.171936,2953.011719,Site0006,10/18/2005 23:07:40.5540
,,,0.084527218,2685.895264,-10599.8623,3748.061523,-740.0024414,-575.171936,2972.600586,Site0006,10/18/2005 23:07:40.5540
,,,0.08465746,2897.285156,-10612.25977,3475.023926,-683.4573975,-576.3956909,2982.394775,Site0006,10/18/2005 23:07:40.5540
,,,0.084787702,3121.109619,-10587.46484,3201.986328,-617.0784302,-576.3956909,2982.394775,Site0006,10/18/2005 23:07:40.5540
,,,0.084917944,3394.673096,-10550.27246,2953.770508,-540.8656006,-576.3956909,2968.92749,Site0006,10/18/2005 23:07:40.5540
,,,0.085048187,3705.540527,-10525.47754,2693.143555,-458.5065002,-573.9481201,2946.890137,Site0006,10/18/2005 23:07:40.5540
,,,0.085178429,3991.538818,-10463.49023,2444.92749,-373.6889343,-571.5006104,2913.833984,Site0006,10/18/2005 23:07:40.5540
,,,0.085308671,4302.40625,-10376.70801,2134.657715,-286.4129028,-562.9342041,2870.983643,Site0006,10/18/2005 23:07:40.5540
,,,0.085438913,4638.143066,-10265.12988,1811.976807,-197.9076233,-549.4727173,2815.890137,Site0006,10/18/2005 23:07:40.5540
,,,0.085569156,4998.749512,-10141.15527,1501.706787,-106.9438782,-532.3399658,2747.329346,Site0006,10/18/2005 23:07:40.5540
,,,0.085699398,5346.920898,-10017.17969,1216.258423,-17.20935822,-513.9833984,2665.30127,Site0006,10/18/2005 23:07:40.5540
,,,0.08582964,5695.092773,-9818.820313,905.9884033,72.52515411,-489.5079956,2567.357178,Site0006,10/18/2005 23:07:40.5540
,,,0.085959882,6068.133789,-9608.0625,620.539978,157.3427124,-461.3612976,2454.721436,Site0006,10/18/2005 23:07:40.5540
,,,0.086090125,6453.609375,-9322.919922,310.269989,239.7017822,-433.2145996,2312.702637,Site0006,10/18/2005 23:07:40.5540
,,,0.086220367,6851.519531,-9012.982422,0,315.9146729,-401.3965759,2118.039063,Site0006,10/18/2005 23:07:40.5540
,,,0.086350609,7311.603516,-8665.852539,-297.8591919,387.2105713,-365.9072266,1843.795898,Site0006,10/18/2005 23:07:40.5540
,,,0.086480851,7759.25293,-8269.132813,-595.7183838,453.5895386,-331.6416626,1416.515137,Site0006,10/18/2005 23:07:40.5540
,,,0.086611094,8194.467773,-7835.220215,-856.3452148,507.6760864,-298.599884,761.5145874,Site0006,10/18/2005 23:07:40.5540
,,,0.086741336,8666.986328,-7351.717285,-1141.793579,553.157959,-265.5581055,213.0281982,Site0006,10/18/2005 23:07:40.5540
,,,0.086871578,9139.504883,-6818.625,-1390.009644,588.8059082,-231.2925415,8.570099831,Site0006,10/18/2005 23:07:40.5540
,,,0.08700182,9599.588867,-6310.327637,-1663.047241,613.3907471,-200.698288,-47.74769974,Site0006,10/18/2005 23:07:40.5540
,,,0.087132063,9985.064453,-5777.234863,-1898.852417,628.1416016,-171.3278046,-67.33650208,Site0006,10/18/2005 23:07:40.5540
,,,0.087262305,10345.66992,-5244.142578,-2147.068359,633.0585938,-145.6286316,-77.13090515,Site0006,10/18/2005 23:07:40.5540
,,,0.087392547,10606.79883,-4686.254883,-2407.695313,630.6000977,-121.1532288,-82.02809906,Site0006,10/18/2005 23:07:40.5540
,,,0.087522789,10743.58105,-4128.367676,-2705.554443,623.2246704,-99.12537384,-90.59820557,Site0006,10/18/2005 23:07:40.5540
,,,0.087653032,10780.88477,-3607.672607,-3003.413574,615.8491821,-77.09751129,-97.94400024,Site0006,10/18/2005 23:07:40.5540
,,,0.087783274,10780.88477,-3049.784912,-3288.862061,609.7030029,-58.74095917,-107.7384033,Site0006,10/18/2005 23:07:40.5540
,,,0.087913516,10743.58105,-2442.307617,-3524.667236,606.0153198,-46.50326157,-119.9813995,Site0006,10/18/2005 23:07:40.5540
,,,0.088043758,10693.8418,-1810.035034,-3710.829102,602.3275757,-41.608181,-132.2243958,Site0006,10/18/2005 23:07:40.5540
,,,0.088174001,10631.66895,-1165.36499,-3909.4021,599.8690796,-41.608181,-148.1403046,Site0006,10/18/2005 23:07:40.5540
,,,0.088304243,10557.06055,-545.4899902,-4132.796387,598.6398315,-45.27949142,-167.7291107,Site0006,10/18/2005 23:07:40.5540
,,,0.088434485,10470.01758,24.79500008,-4343.779785,597.4105835,-50.17457199,-190.990799,Site0006,10/18/2005 23:07:40.5540
,,,0.088564727,10333.23535,495.8999939,-4567.174316,596.1813965,-55.06965256,-216.7011108,Site0006,10/18/2005 23:07:40.5540
,,,0.08869497,10159.15039,917.414978,-4765.74707,592.4936523,-58.74095917,-244.8600006,Site0006,10/18/2005 23:07:40.5540
,,,0.088825212,9947.759766,1289.339966,-5001.552246,585.1182251,-57.51719284,-276.691803,Site0006,10/18/2005 23:07:40.5540
,,,0.088955454,9711.500977,1648.867554,-5224.946777,575.2843018,-47.72703171,-313.4208069,Site0006,10/18/2005 23:07:40.5540
,,,0.089085696,9500.110352,1983.599976,-5473.162598,561.7626343,-31.81801987,-355.0469971,Site0006,10/18/2005 23:07:40.5540
,,,0.089215939,9288.720703,2281.139893,-5646.914063,544.5532837,-7.342619896,-404.0190125,Site0006,10/18/2005 23:07:40.5540
,,,0.089346181,9064.896484,2640.66748,-5795.84375,521.1977539,25.69917107,-457.8882141,Site0006,10/18/2005 23:07:40.5540
,,,0.089476423,8878.375977,2975.399902,-5882.719238,492.9252014,64.85980988,-517.8789063,Site0006,10/18/2005 23:07:40.5540
,,,0.089606665,8654.550781,3384.517578,-5944.772949,459.7357483,108.915535,-582.7667847,Site0006,10/18/2005 23:07:40.5540
,,,0.089736908,8430.726563,3818.429932,-6006.827148,420.4000549,159.0901031,-655.0004883,Site0006,10/18/2005 23:07:40.5540
,,,0.08986715,8182.032715,4252.342285,-6068.881348,378.605896,211.7122192,-733.3557129,Site0006,10/18/2005 23:07:40.5540
,,,0.089997392,7858.730469,4599.472656,-6180.578613,333.1240234,263.1105652,-811.7109375,Site0006,10/18/2005 23:07:40.5540
,,,0.090127634,7473.254883,4959,-6168.16748,287.6421509,318.1802063,-898.6362305,Site0006,10/18/2005 23:07:40.5540
,,,0.090257877,7112.648438,5430.10498,-6168.16748,239.7017822,373.2498474,-986.7858276,Site0006,10/18/2005 23:07:40.5540
,,,0.090388119,6677.434082,5864.017578,-6192.989258,190.532196,425.8719788,-1074.935425,Site0006,10/18/2005 23:07:40.5540
,,,0.090518361,6204.915527,6273.135254,-6217.810547,142.5918274,476.0465393,-1166.757935,Site0006,10/18/2005 23:07:40.5540
,,,0.090648603,5682.657715,6669.85498,-6192.989258,95.88071442,524.9973145,-1257.356079,Site0006,10/18/2005 23:07:40.5540
,,,0.090778846,5210.13916,7091.370117,-6143.346191,54.08655548,569.0530396,-1349.178589,Site0006,10/18/2005 23:07:40.5540
,,,0.090909088,4687.881836,7512.885254,-6056.470215,14.75087929,603.3186035,-1437.328247,Site0006,10/18/2005 23:07:40.5540
,,,0.09103933,4115.885742,7909.60498,-5969.594727,-20.89707947,631.465332,-1527.926392,Site0006,10/18/2005 23:07:40.5540
,,,0.091169572,3531.454834,8343.517578,-5907.541016,-54.08655548,657.1644897,-1614.851685,Site0006,10/18/2005 23:07:40.5540
,,,0.091299815,2971.893311,8703.044922,-5857.897461,-82.35907745,676.744812,-1700.552734,Site0006,10/18/2005 23:07:40.5540
,,,0.091430057,2375.027588,9025.379883,-5758.611328,-105.7146378,690.2062988,-1781.356567,Site0006,10/18/2005 23:07:40.5540
,,,0.091560299,1765.727417,9310.522461,-5659.324707,-122.923996,695.1013794,-1858.487427,Site0006,10/18/2005 23:07:40.5540
,,,0.091690541,1156.427124,9595.665039,-5535.216797,-137.6748657,695.1013794,-1929.496826,Site0006,10/18/2005 23:07:40.5540
,,,0.091820783,584.4309082,9831.217773,-5398.697754,-148.7380371,691.4300537,-1998.057617,Site0006,10/18/2005 23:07:40.5540
,,,0.091951026,-12.43470001,10054.37207,-5262.179199,-158.5719452,685.3112183,-2061.721191,Site0006,10/18/2005 23:07:40.5540
,,,0.092081268,-596.8656006,10190.74512,-5100.838867,-165.9473877,677.9685669,-2122.936279,Site0006,10/18/2005 23:07:40.5540
,,,0.09221151,-1119.123047,10277.52734,-4939.498535,-169.6351166,668.1784058,-2178.029785,Site0006,10/18/2005 23:07:40.5540
,,,0.092341752,-1666.249756,10351.91211,-4753.336426,-174.5520782,659.6120605,-2230.674561,Site0006,10/18/2005 23:07:40.5540
,,,0.092471995,-2176.07251,10401.50293,-4542.353027,-178.2397919,649.8218994,-2275.973633,Site0006,10/18/2005 23:07:40.5540
,,,0.092602237,-2661.025879,10463.49023,-4356.190918,-183.1567535,641.2554932,-2318.824219,Site0006,10/18/2005 23:07:40.5540
,,,0.092732479,-3083.805664,10488.28516,-4132.796387,-188.0737152,632.6890869,-2356.777588,Site0006,10/18/2005 23:07:40.5540
,,,0.092862721,-3506.585449,10500.68262,-3884.580322,-196.6783905,621.6751709,-2388.609375,Site0006,10/18/2005 23:07:40.5540
,,,0.092992964,-3904.49585,10513.08008,-3599.13208,-207.7415466,613.1087646,-2413.095459,Site0006,10/18/2005 23:07:40.5540
,,,0.093123206,-4314.84082,10488.28516,-3313.683594,-222.4924316,598.4235229,-2430.235596,Site0006,10/18/2005 23:07:40.5540
,,,0.093253448,-4675.447266,10463.49023,-3040.645996,-238.4725494,583.7382813,-2441.25415,Site0006,10/18/2005 23:07:40.5540
,,,0.09338369,-5048.488281,10426.29785,-2730.375977,-260.598877,566.6055298,-2444.927246,Site0006,10/18/2005 23:07:40.5540
,,,0.093513933,-5396.659668,10351.91211,-2457.338379,-282.7251892,549.4727173,-2442.478516,Site0006,10/18/2005 23:07:40.5540
,,,0.093644175,-5732.396484,10240.33496,-2159.479248,-306.0807495,528.6686401,-2433.908447,Site0006,10/18/2005 23:07:40.5540
,,,0.093774417,-6105.4375,10079.16797,-1849.209229,-330.6655579,502.9694824,-2417.992432,Site0006,10/18/2005 23:07:40.5540
,,,0.093904659,-6478.478516,9905.602539,-1514.117554,-356.4795837,477.2702942,-2395.955078,Site0006,10/18/2005 23:07:40.5540
,,,0.094034902,-6839.084961,9719.639648,-1228.669189,-382.2936096,450.3473816,-2366.572021,Site0006,10/18/2005 23:07:40.5540
,,,0.094165144,-7212.125977,9446.895508,-943.2208252,-409.3369141,423.4244385,-2332.291504,Site0006,10/18/2005 23:07:40.5540
,,,0.094295386,-7585.166992,9161.75293,-657.7723999,-431.4632263,395.27771,-2294.338135,Site0006,10/18/2005 23:07:40.5540
,,,0.094425628,-7958.208008,8802.224609,-347.5024109,-452.3602905,367.131012,-2250.263428,Site0006,10/18/2005 23:07:40.5540
,,,0.094555871,-8331.249023,8455.094727,-49.64319992,-470.7988892,337.7605286,-2200.067139,Site0006,10/18/2005 23:07:40.5540
,,,0.094686113,-8704.290039,8070.772461,235.8052063,-488.0082703,308.3900452,-2143.749268,Site0006,10/18/2005 23:07:40.5540
,,,0.094816355,-9052.461914,7674.052734,521.2536011,-500.3006592,283.9146423,-2086.207275,Site0006,10/18/2005 23:07:40.5540
,,,0.094946597,-9350.894531,7252.537598,781.8803711,-512.5930786,259.4392395,-2022.543701,Site0006,10/18/2005 23:07:40.5540
,,,0.09507684,-9636.892578,6806.227539,1079.739624,-519.9685059,236.1876068,-1955.207153,Site0006,10/18/2005 23:07:40.5540
,,,0.095207082,-9910.456055,6322.725098,1365.187988,-524.885437,212.9359894,-1882.973389,Site0006,10/18/2005 23:07:40.5540
,,,0.095337324,-10171.58496,5839.222656,1663.047241,-526.1146851,193.3556671,-1809.515381,Site0006,10/18/2005 23:07:40.5540
,,,0.095467566,-10370.54004,5306.129883,1923.67395,-528.5731812,179.8941956,-1731.160278,Site0006,10/18/2005 23:07:40.5540
,,,0.095597809,-10557.06055,4760.640137,2209.122314,-528.5731812,172.5515747,-1654.029297,Site0006,10/18/2005 23:07:40.5540
,,,0.095728051,-10693.8418,4177.95752,2519.392334,-526.1146851,168.8802643,-1576.898438,Site0006,10/18/2005 23:07:40.5540
,,,0.095858293,-10731.14648,3595.274902,2829.662354,-524.885437,170.1040344,-1494.870361,Site0006,10/18/2005 23:07:40.5540
,,,0.095988535,-10731.14648,3049.784912,3127.521484,-524.885437,173.7753448,-1411.61792,Site0006,10/18/2005 23:07:40.5540
,,,0.096118778,-10731.14648,2578.679932,3375.737549,-527.3439331,179.8941956,-1323.468384,Site0006,10/18/2005 23:07:40.5540
,,,0.09624902,-10668.97266,2132.370117,3623.953613,-529.8024292,186.0130463,-1232.870117,Site0006,10/18/2005 23:07:40.5540
,,,0.096379262,-10581.92969,1735.650024,3834.937256,-533.4901123,190.9081268,-1137.374756,Site0006,10/18/2005 23:07:40.5540
,,,0.096509504,-10507.32129,1338.930054,4058.331543,-533.4901123,189.6843567,-1036.982178,Site0006,10/18/2005 23:07:40.5540
,,,0.096639747,-10395.40918,979.4025269,4281.726074,-534.7193604,179.8941956,-931.6923218,Site0006,10/18/2005 23:07:40.5540
,,,0.096769989,-10271.0625,595.0800171,4505.120605,-531.0316772,163.9851837,-819.0567017,Site0006,10/18/2005 23:07:40.5540
,,,0.096900231,-10146.71484,235.5525055,4691.282227,-528.5731812,140.733551,-700.2996216,Site0006,10/18/2005 23:07:40.5540
,,,0.097030473,-9972.629883,-136.3724976,4852.622559,-519.9685059,111.3630753,-579.0939331,Site0006,10/18/2005 23:07:40.5540
,,,0.097160716,-9798.543945,-557.8875122,5026.374023,-510.1345825,78.32128143,-457.8882141,Site0006,10/18/2005 23:07:40.5540
,,,0.097290958,-9624.458008,-1004.19751,5162.892578,-495.3836975,40.38441086,-330.5610046,Site0006,10/18/2005 23:07:40.5540
,,,0.0974212,-9475.241211,-1487.699951,5349.054688,-479.4035645,-2.447540045,-203.2338104,Site0006,10/18/2005 23:07:40.5540
,,,0.097551442,-9288.720703,-1934.01001,5473.162598,-458.5065002,-46.50326157,-72.23370361,Site0006,10/18/2005 23:07:40.5540
,,,0.097681685,-9077.331055,-2405.11499,5572.449219,-435.1509399,-94.23029327,58.7664032,Site0006,10/18/2005 23:07:40.5540
,,,0.097811927,-8865.941406,-2876.219971,5659.324707,-409.3369141,-139.5097809,192.2151031,Site0006,10/18/2005 23:07:40.5540
,,,0.097942169,-8604.8125,-3359.722412,5833.076172,-378.605896,-187.2368164,321.9909058,Site0006,10/18/2005 23:07:40.5540
,,,0.098072411,-8231.771484,-3744.044922,5957.184082,-347.8749084,-237.411377,450.5424194,Site0006,10/18/2005 23:07:40.5540
,,,0.098202654,-7858.730469,-4202.752441,6044.05957,-317.1438904,-287.585968,581.5425415,Site0006,10/18/2005 23:07:40.5540
,,,0.098332896,-7547.862793,-4686.254883,6106.11377,-287.6421509,-335.3129883,708.8696899,Site0006,10/18/2005 23:07:40.5540
,,,0.098463138,-7050.475098,-5120.16748,6155.756836,-263.0573425,-375.6973877,834.9725952,Site0006,10/18/2005 23:07:40.5540
,,,0.09859338,-6441.174805,-5529.285156,6230.22168,-240.9310303,-416.0818176,959.8511963,Site0006,10/18/2005 23:07:40.5540
,,,0.098723623,-5732.396484,-5888.8125,6304.686523,-228.6386261,-452.7949219,1083.505493,Site0006,10/18/2005 23:07:40.5540
,,,0.098853865,-4961.445313,-6211.147461,6366.740234,-229.8678741,-485.8367004,1208.384155,Site0006,10/18/2005 23:07:40.5540
,,,0.098984107,-4115.885742,-6496.290039,6391.562012,-245.8479919,-517.6547241,1335.711304,Site0006,10/18/2005 23:07:40.5540
,,,0.099114349,-3332.499512,-6756.637695,6428.794434,-275.3497314,-544.5776367,1463.038574,Site0006,10/18/2005 23:07:40.5540
,,,0.099244592,-2573.98291,-7041.779785,6403.972656,-317.1438904,-569.0530396,1586.692871,Site0006,10/18/2005 23:07:40.5540
,,,0.099374834,-1914.943848,-7351.717285,6391.562012,-368.7719727,-587.4096069,1707.89856,Site0006,10/18/2005 23:07:40.5540
,,,0.099505076,-1355.382324,-7785.629883,6304.686523,-422.858551,-602.0948486,1825.431396,Site0006,10/18/2005 23:07:40.5540
,,,0.099635318,-969.9066162,-8194.74707,6168.16748,-474.4866028,-613.1087646,1939.29126,Site0006,10/18/2005 23:07:40.5540
,,,0.099765561,-646.6043701,-8616.262695,5982.005371,-524.885437,-620.451416,2047.029663,Site0006,10/18/2005 23:07:40.5540
,,,0.099895803,-373.0410156,-9062.572266,5721.378906,-566.6796265,-619.2276611,2149.87085,Site0006,10/18/2005 23:07:40.5540
,,,0.100026045,-87.04290009,-9484.087891,5460.751953,-602.3275757,-611.8850098,2242.917725,Site0006,10/18/2005 23:07:40.5540
,,,0.100156287,223.8246002,-9818.820313,5212.536133,-630.6000977,-602.0948486,2334.740234,Site0006,10/18/2005 23:07:40.5540
,,,0.100286529,596.8656006,-10079.16797,5001.552246,-649.0386963,-592.3046875,2420.441162,Site0006,10/18/2005 23:07:40.5540
,,,0.100416772,1007.210693,-10265.12988,4815.390625,-666.2480469,-580.0670166,2500.020752,Site0006,10/18/2005 23:07:40.5540
,,,0.100547014,1429.990479,-10339.51465,4666.460938,-677.3112183,-569.0530396,2573.47876,Site0006,10/18/2005 23:07:40.5540
,,,0.100677256,1840.335571,-10389.10547,4542.353027,-683.4573975,-559.2628784,2638.366455,Site0006,10/18/2005 23:07:40.5540
,,,0.100807498,2225.811279,-10401.50293,4393.42334,-680.9989014,-551.9202881,2694.684326,Site0006,10/18/2005 23:07:40.5540
,,,0.100937741,2524.244141,-10475.8877,4244.493652,-668.706543,-547.0252075,2738.759277,Site0006,10/18/2005 23:07:40.5540
,,,0.101067983,2710.764648,-10513.08008,4033.51001,-646.5802002,-544.5776367,2774.263916,Site0006,10/18/2005 23:07:40.5540
,,,0.101198225,2872.415771,-10587.46484,3785.293945,-613.3907471,-542.130127,2799.974121,Site0006,10/18/2005 23:07:40.5540
,,,0.101328467,3046.501465,-10637.05469,3487.434814,-564.2211304,-540.9063721,2814.665771,Site0006,10/18/2005 23:07:40.5540
,,,0.10145871,3245.456787,-10624.65723,3201.986328,-503.9883728,-537.2350464,2819.562988,Site0006,10/18/2005 23:07:40.5540
,,,0.101588952,3444.411865,-10624.65723,2941.359619,-433.9216919,-533.5637207,2813.441406,Site0006,10/18/2005 23:07:40.5540
,,,0.101719194,3705.540527,-10587.46484,2655.911133,-354.0211182,-529.892395,2798.749756,Site0006,10/18/2005 23:07:40.5540
,,,0.101849436,3979.104004,-10513.08008,2395.284424,-269.2035522,-524.9973145,2777.936768,Site0006,10/18/2005 23:07:40.5540
,,,0.101979679,4302.40625,-10401.50293,2097.425293,-183.1567535,-516.4309692,2743.65625,Site0006,10/18/2005 23:07:40.5540
,,,0.102109921,4650.577637,-10277.52734,1799.56604,-95.88071442,-504.1932373,2703.254395,Site0006,10/18/2005 23:07:40.5540
,,,0.102240163,5036.053711,-10128.75781,1476.885254,-6.146199703,-487.0604553,2651.83374,Site0006,10/18/2005 23:07:40.5540
,,,0.102370405,5409.094727,-9967.589844,1191.436768,81.12983704,-468.7039185,2595.516113,Site0006,10/18/2005 23:07:40.5540
,,,0.102500648,5794.570313,-9744.43457,881.1668091,168.4058685,-446.6760559,2534.301025,Site0006,10/18/2005 23:07:40.5540
,,,0.10263089,6204.915527,-9508.882813,608.1292114,248.3064728,-422.2006531,2465.740234,Site0006,10/18/2005 23:07:40.5540
,,,0.102761132,6627.695313,-9198.945313,297.8591919,323.2901001,-395.27771,2394.730957,Site0006,10/18/2005 23:07:40.5540
,,,0.102891374,7075.344238,-8864.212891,24.82159996,394.5860291,-367.131012,2313.927002,Site0006,10/18/2005 23:07:40.5540
,,,0.103021617,7560.297852,-8492.287109,-273.0375977,457.2772522,-337.7605286,2228.226074,Site0006,10/18/2005 23:07:40.5540
,,,0.103151859,8045.250977,-8095.567383,-570.8967896,512.5930786,-307.1662903,2138.852051,Site0006,10/18/2005 23:07:40.5540
,,,0.103282101,8517.769531,-7636.859863,-819.112793,558.0749512,-277.7958069,2047.029663,Site0006,10/18/2005 23:07:40.5540
,,,0.103412343,9002.722656,-7153.357422,-1104.561157,591.2644043,-248.4253082,1949.085693,Site0006,10/18/2005 23:07:40.5540
,,,0.103542586,9450.37207,-6645.060059,-1390.009644,614.6199951,-220.2786102,1848.692993,Site0006,10/18/2005 23:07:40.5540
,,,0.103672828,9885.586914,-6161.557617,-1675.458008,629.3708496,-192.131897,1742.178955,Site0006,10/18/2005 23:07:40.5540
,,,0.10380307,10233.75781,-5628.464844,-1898.852417,631.8293457,-165.2089539,1629.543335,Site0006,10/18/2005 23:07:40.5540
,,,0.103933312,10557.06055,-5132.564941,-2171.889893,629.3708496,-143.1810913,1510.786255,Site0006,10/18/2005 23:07:40.5540
,,,0.104063555,10768.4502,-4624.267578,-2469.749268,618.3076782,-118.7056885,1383.458984,Site0006,10/18/2005 23:07:40.5540
,,,0.104193797,10830.62402,-4128.367676,-2780.019287,604.7860718,-96.67783356,1242.664551,Site0006,10/18/2005 23:07:40.5540
,,,0.104324039,10830.62402,-3632.467529,-3102.699951,592.4936523,-74.64997101,1090.851318,Site0006,10/18/2005 23:07:40.5540
